Date/Time UTC,Name,MMSI,Max Speed kn,Mean Speed kn,LOA ft,Beam ft,Class,AIS Type,Course,Heading,Course Behavior,Yaw deg,Effective Beam ft,WDIR degT,WSPD mph,GST mph,Buoy Source,Location,Latitude,Longitude,Transit,% Channel Occupied
2021-11-28 08:38:06,EVER FAITH,355623000,14.5,13.3,1096.0,157.0,Post-Panamax,74,120,120,Outbound,0,157,260,15.66,22.37,41004,Offshore,32.68013,-79.72133,One-way Transit,19.62
2021-11-28 03:10:08,VELIKA EXPRESS,636020938,14.5,13.0,797.0,105.0,Panamax,0,300,298,Inbound,2,133,250,11.18,13.42,41004,Offshore,32.66102,-79.68101,One-way Transit,13.3
2021-11-27 20:45:09,CMA CGM MUSSET,248247000,17.2,15.0,984.0,131.0,Post-Panamax,70,119,120,Outbound,1,148,40,2.24,8.95,41004,Offshore,32.67815,-79.71663,One-way Transit,18.5
2021-11-27 14:18:42,GENOVA,636013143,16.8,13.9,853.0,105.0,Panamax,71,296,301,Inbound,5,179,20,15.66,17.9,41004,Offshore,32.6752,-79.71107,One-way Transit,17.9
2021-11-27 19:14:50,MSC VIDISHA R.,636016437,16.8,15.4,922.0,105.0,Panamax,74,299,298,Inbound,1,121,20,6.71,11.18,41004,Nearshore,32.69441,-79.7516,One-way Transit,12.1
2021-11-27 06:26:52,EXPRESS ROME,636015019,16.4,15.1,1145.0,151.0,Post-Panamax,71,120,121,Outbound,1,171,350,11.18,15.66,41004,Offshore,32.67938,-79.72014,One-way Transit,21.38
2021-11-27 08:30:35,HYUNDAI HOPE,440176000,15.9,14.0,1200.0,157.0,Post-Panamax,70,299,299,Inbound,0,157,360,13.42,17.9,41004,Offshore,32.68919,-79.73951,One-way Transit,19.62
2021-11-27 09:43:42,NORTHERN MAGNITUDE,255806077,15.2,14.0,987.0,131.0,Post-Panamax,79,120,118,Outbound,2,165,10,15.66,20.13,41004,Offshore,32.67835,-79.71715,One-way Transit,20.62
2021-11-27 05:14:44,MSC ANTIGUA,477305900,15.1,13.9,981.0,157.0,Post-Panamax,70,300,300,Inbound,0,157,360,13.42,17.9,41004,Offshore,32.64745,-79.65312,One-way Transit,19.62
2021-11-27 09:26:39,EDISON,235082896,14.6,14.2,1200.0,157.0,Post-Panamax,70,121,120,Outbound,1,178,10,15.66,22.37,41004,Offshore,32.67239,-79.70538,One-way Transit,22.25
2021-11-27 08:29:43,EVER FAITH,355623000,13.5,11.6,1096.0,157.0,Post-Panamax,74,299,299,Inbound,0,157,360,13.42,17.9,41004,Offshore,32.64598,-79.64942,Two-way Transit,39.25
2021-11-26 18:00:56,COLORADO EXPRESS,369215000,17.9,15.6,1004.0,131.0,Post-Panamax,70,120,121,Outbound,1,149,310,17.9,24.61,41004,Offshore,32.68895,-79.73999,One-way Transit,18.62
2021-11-26 05:13:09,COSCO EXCELLENCE,477135600,17.1,15.8,1200.0,157.0,Post-Panamax,71,120,122,Outbound,2,199,250,22.37,26.84,41004,Offshore,32.64919,-79.65643,One-way Transit,24.88
2021-11-26 09:13:38,AS PALINA,636091130,15.1,13.6,689.0,98.0,Panamax,74,303,297,Inbound,6,169,250,24.61,29.08,41004,Offshore,32.68783,-79.73733,One-way Transit,16.9
2021-11-26 16:26:58,CMA CGM MUSSET,248247000,14.9,14.2,984.0,131.0,Post-Panamax,70,299,297,Inbound,2,165,290,20.13,26.84,41004,Offshore,32.65235,-79.66271,One-way Transit,20.62
2021-11-26 03:26:30,NORTHERN MAGNITUDE,255806077,14.8,13.3,987.0,131.0,Post-Panamax,79,299,297,Inbound,2,165,220,20.13,26.84,41004,Offshore,32.68948,-79.73965,One-way Transit,20.62
2021-11-25 03:07:49,EDISON,235082896,17.3,13.8,1200.0,157.0,Post-Panamax,70,300,300,Inbound,0,157,80,8.95,11.18,41004,Offshore,32.68068,-79.7221,One-way Transit,19.62
2021-11-25 15:42:00,MSC VAISHNAVI,636016431,17.0,16.3,922.0,105.0,Panamax,79,300,300,Inbound,0,105,320,6.71,11.18,41004,Offshore,32.68838,-79.73805,One-way Transit,10.5
2021-11-25 04:40:42,CMA  CGM  LEO,249888000,16.6,15.4,1194.0,151.0,Post-Panamax,79,120,120,Outbound,0,151,110,6.71,13.42,41004,Offshore,32.67386,-79.70726,One-way Transit,18.88
2021-11-25 03:48:39,MAERSK MONTANA,367759000,16.0,13.8,958.0,105.0,Panamax,74,121,120,Outbound,1,122,90,8.95,15.66,41004,Nearshore,32.69833,-79.75901,One-way Transit,12.2
2021-11-25 00:12:18,MSC TOMOKO,354315000,15.9,13.4,1089.0,141.0,Post-Panamax,0,120,117,Outbound,3,198,40,8.95,13.42,41004,Nearshore,32.69972,-79.76347,One-way Transit,24.75
2021-11-25 12:20:53,MSC CORUNA,636092275,14.6,14.1,886.0,131.0,Panamax,72,119,117,Outbound,2,162,260,4.47,6.71,41004,Nearshore,32.69281,-79.74775,One-way Transit,16.2
2021-11-24 01:25:42,SEALAND ILLINOIS,477318700,17.8,16.3,997.0,131.0,Post-Panamax,70,120,119,Outbound,1,148,360,20.13,26.84,41004,Offshore,32.67402,-79.70821,One-way Transit,18.5
2021-11-24 13:32:14,COLORADO EXPRESS,369215000,17.5,16.4,1004.0,131.0,Post-Panamax,70,299,299,Inbound,0,131,30,13.42,15.66,41004,Offshore,32.68415,-79.72918,One-way Transit,16.38
2021-11-24 22:55:56,EXPRESS ROME,636015019,16.7,15.7,1145.0,151.0,Post-Panamax,71,299,300,Inbound,1,171,30,8.95,13.42,41004,Offshore,32.6791,-79.71883,Two-way Transit,42.75
2021-11-24 08:16:38,MAERSK MONTANA,367759000,16.5,15.0,958.0,105.0,Panamax,74,296,297,Inbound,1,122,30,17.9,24.61,41004,Offshore,32.67908,-79.71803,One-way Transit,12.2
2021-11-24 13:38:57,COSCO EXCELLENCE,477135600,16.0,15.0,1200.0,157.0,Post-Panamax,71,299,300,Inbound,1,178,40,13.42,20.13,41004,Offshore,32.64505,-79.64768,One-way Transit,22.25
2021-11-24 08:04:32,MSC KOREA,371243000,16.0,14.9,794.0,105.0,Panamax,71,121,119,Outbound,2,133,30,17.9,24.61,41004,Nearshore,32.69708,-79.75878,One-way Transit,13.3
2021-11-24 09:48:32,ONE WREN,431888000,15.8,15.2,1194.0,167.0,Post-Panamax,90,120,118,Outbound,2,209,30,13.42,20.13,41004,Offshore,32.67806,-79.7178,One-way Transit,26.12
2021-11-24 00:06:34,MSC CORUNA,636092275,14.9,14.3,886.0,131.0,Panamax,72,299,300,Inbound,1,146,350,20.13,26.84,41004,Nearshore,32.69434,-79.75137,One-way Transit,14.6
2021-11-24 02:55:56,MSC TOMOKO,354315000,14.6,13.0,1089.0,141.0,Post-Panamax,0,297,298,Inbound,1,160,10,17.9,24.61,41004,Nearshore,32.71911,-79.803,One-way Transit,20.0
2021-11-24 04:20:34,ZIM WILMINGTON,538007097,14.4,14.0,984.0,157.0,Post-Panamax,71,118,117,Outbound,1,174,10,17.9,26.84,41004,Offshore,32.67338,-79.70662,One-way Transit,21.75
2021-11-24 23:16:49,SEA POWER,369526000,12.3,12.0,682.0,79.0,Panamax,80,119,111,Outbound,8,173,40,8.95,13.42,41004,Nearshore,32.72057,-79.8088,Two-way Transit,34.6
2021-11-23 07:13:51,CMA  CGM  LEO,249888000,15.3,14.8,1194.0,151.0,Post-Panamax,79,298,304,Inbound,6,275,10,31.32,38.03,41004,Nearshore,32.69077,-79.74403,One-way Transit,34.38
2021-11-23 23:42:47,MSC CORUNA,636092275,14.7,14.6,886.0,131.0,Panamax,72,298,299,Inbound,1,146,350,17.9,24.61,41004,Offshore,32.64638,-79.65117,One-way Transit,14.6
2021-11-23 22:30:20,DEWAYNE T WILLIAMS,367371000,14.4,14.0,669.0,105.0,Panamax,70,120,118,Outbound,2,128,360,17.9,26.84,41004,Nearshore,32.71623,-79.79535,One-way Transit,12.8
2021-11-23 08:02:37,EVER LASTING,235093618,14.1,13.3,1099.0,151.0,Post-Panamax,74,119,116,Outbound,3,208,360,29.08,38.03,41004,Nearshore,32.71827,-79.80053,One-way Transit,26.0
2021-11-23 19:31:48,SEA POWER,369526000,12.5,12.0,682.0,79.0,Panamax,80,300,300,Inbound,0,79,10,20.13,26.84,41004,Offshore,32.68847,-79.73867,One-way Transit,7.9
2021-11-22 19:09:44,SEALAND ILLINOIS,477318700,17.5,16.5,997.0,131.0,Post-Panamax,70,299,300,Inbound,1,148,320,24.61,31.32,41004,Offshore,32.68873,-79.73955,One-way Transit,18.5
2021-11-22 17:44:50,NORDSPRING,255806458,16.4,15.3,810.0,105.0,Panamax,70,121,121,Outbound,0,105,290,15.66,20.13,41004,Nearshore,32.69481,-79.75296,One-way Transit,10.5
2021-11-22 21:56:59,MSC KOREA,371243000,16.1,14.0,794.0,105.0,Panamax,71,301,303,Inbound,2,133,340,17.9,22.37,41004,Offshore,32.67286,-79.70699,One-way Transit,13.3
2021-11-22 22:48:23,SEAMAX BRIDGEPORT,538009191,16.1,14.8,1059.0,141.0,Post-Panamax,70,118,118,Outbound,0,141,340,20.13,26.84,41004,Offshore,32.68701,-79.73691,One-way Transit,17.62
2021-11-22 21:22:49,ONE WREN,431888000,15.1,13.7,1194.0,167.0,Post-Panamax,90,300,300,Inbound,0,167,350,17.9,24.61,41004,Offshore,32.65571,-79.66925,One-way Transit,20.88
2021-11-22 00:17:43,AMIS UNICORN,636019822,13.8,13.4,656.0,105.0,Panamax,70,120,119,Outbound,1,116,350,4.47,6.71,41004,Nearshore,32.69682,-79.75658,One-way Transit,11.6
2021-11-22 16:29:18,ZIM WILMINGTON,538007097,13.7,12.6,984.0,157.0,Post-Panamax,71,302,299,Inbound,3,208,290,20.13,24.61,41004,Nearshore,32.69048,-79.74205,One-way Transit,26.0
2021-11-21 01:56:24,HUDSON EXPRESS,368359000,16.9,16.0,1007.0,131.0,Post-Panamax,70,120,119,Outbound,1,149,20,26.84,33.56,41004,Nearshore,32.69458,-79.75038,One-way Transit,18.62
2021-11-21 10:01:37,CMA CGM NERVAL,248432000,16.5,15.9,984.0,131.0,Post-Panamax,74,119,118,Outbound,1,148,40,17.9,22.37,41004,Offshore,32.68948,-79.74093,One-way Transit,18.5
2021-11-21 17:33:57,BASLE EXPRESS,211549000,14.9,13.8,1200.0,157.0,Post-Panamax,71,118,117,Outbound,1,178,30,17.9,20.13,41004,Nearshore,32.71989,-79.80476,One-way Transit,22.25
2021-11-21 20:51:53,MAERSK COLUMBUS,338525000,14.7,14.3,981.0,131.0,Post-Panamax,71,116,115,Outbound,1,148,140,6.71,8.95,41004,Nearshore,32.69952,-79.76206,One-way Transit,18.5
2021-11-21 03:18:23,EVER LOVELY,563033000,14.6,14.0,1099.0,151.0,Post-Panamax,71,120,118,Outbound,2,189,30,26.84,33.56,41004,Nearshore,32.7056,-79.77562,One-way Transit,23.62
2021-11-21 16:58:48,SEAMAX BRIDGEPORT,538009191,14.2,13.0,1059.0,141.0,Post-Panamax,70,299,300,Inbound,1,159,30,17.9,22.37,41004,Offshore,32.6864,-79.73396,One-way Transit,19.88
2021-11-21 02:22:57,ZIM SAVANNAH,256075000,14.2,12.5,961.0,131.0,Panamax,70,298,299,Inbound,1,148,30,24.61,31.32,41004,Offshore,32.67464,-79.70841,One-way Transit,14.8
2021-11-21 06:15:52,EVER LASTING,235093618,14.1,13.0,1099.0,151.0,Post-Panamax,74,300,302,Inbound,2,189,40,22.37,26.84,41004,Offshore,32.67917,-79.71937,One-way Transit,23.62
2021-11-21 07:27:18,SPIRIT OF SYDNEY,232013525,14.0,13.4,833.0,105.0,Panamax,71,124,121,Outbound,3,148,40,20.13,24.61,41004,Nearshore,32.71709,-79.80044,One-way Transit,14.8
2021-11-20 03:51:58,MAERSK GATESHEAD,563076200,17.2,16.9,958.0,105.0,Panamax,71,120,118,Outbound,2,138,60,24.61,31.32,41004,Nearshore,32.69979,-79.7632,One-way Transit,13.8
2021-11-20 11:40:20,MAERSK SERANGOON,565449000,16.6,15.9,1043.0,131.0,Post-Panamax,74,120,120,Outbound,0,131,60,22.37,26.84,41004,Nearshore,32.69216,-79.74818,Two-way Transit,32.75
2021-11-20 16:30:57,MSC ANISHA R.,636016434,15.9,15.2,918.0,105.0,Panamax,71,119,118,Outbound,1,121,30,26.84,33.56,41004,Nearshore,32.71889,-79.80219,One-way Transit,12.1
2021-11-20 20:27:47,MAERSK COLUMBUS,338525000,15.7,15.4,981.0,131.0,Post-Panamax,71,300,302,Inbound,2,165,30,26.84,33.56,41004,Offshore,32.6895,-79.7405,One-way Transit,20.62
2021-11-20 00:00:57,MAERSK MEMPHIS,563073700,15.4,15.2,981.0,131.0,Post-Panamax,71,120,117,Outbound,3,182,40,24.61,31.32,41004,Nearshore,32.69657,-79.75583,One-way Transit,22.75
2021-11-20 02:43:45,BASLE EXPRESS,211549000,15.3,15.1,1200.0,157.0,Post-Panamax,71,299,301,Inbound,2,199,50,24.61,33.56,41004,Offshore,32.65506,-79.66852,One-way Transit,24.88
2021-11-20 11:11:49,CMA CGM PEGASUS,248013000,15.2,14.8,1194.0,148.0,Post-Panamax,79,121,119,Outbound,2,190,50,22.37,29.08,41004,Nearshore,32.69948,-79.76311,Two-way Transit,47.5
2021-11-20 11:52:35,CMA CGM NERVAL,248432000,14.4,13.6,984.0,131.0,Post-Panamax,74,300,302,Inbound,2,165,50,22.37,26.84,41004,Nearshore,32.70178,-79.7662,One-way Transit,20.62
2021-11-20 09:17:14,SPIRIT OF SYDNEY,232013525,10.3,7.0,833.0,105.0,Panamax,71,300,307,Inbound,7,206,60,20.13,26.84,41004,Offshore,32.65469,-79.66971,One-way Transit,20.6
2021-11-19 22:53:38,EVER LOVELY,563033000,15.6,15.2,1099.0,151.0,Post-Panamax,71,299,301,Inbound,2,189,30,24.61,31.32,41004,Offshore,32.67349,-79.70674,Two-way Transit,47.25
2021-11-19 23:58:57,MAERSK MEMPHIS,563073700,15.5,15.1,981.0,131.0,Post-Panamax,71,119,117,Outbound,2,165,40,24.61,31.32,41004,Nearshore,32.70082,-79.76473,One-way Transit,20.62
2021-11-19 03:38:51,CMA CGM T.JEFFERSON,215126000,14.3,13.6,1200.0,157.0,Post-Panamax,71,119,120,Outbound,1,178,230,11.18,13.42,41004,Nearshore,32.72063,-79.80631,One-way Transit,22.25
2021-11-19 08:02:59,PRIME ACE,352506000,14.3,13.6,656.0,105.0,Panamax,70,299,298,Inbound,1,116,270,8.95,11.18,41004,Offshore,32.66991,-79.69965,One-way Transit,11.6
2021-11-19 08:43:00,MAERSK SERANGOON,565449000,14.0,13.5,1043.0,131.0,Post-Panamax,74,300,300,Inbound,0,131,280,11.18,13.42,41004,Offshore,32.6735,-79.70684,One-way Transit,16.38
2021-11-19 02:49:37,MAERSK GATESHEAD,563076200,11.3,10.5,958.0,105.0,Panamax,71,299,297,Inbound,2,138,220,8.95,11.18,41004,Offshore,32.67895,-79.71895,One-way Transit,13.8
2021-11-18 20:47:49,HUDSON EXPRESS,368359000,17.7,14.6,1007.0,131.0,Post-Panamax,70,300,301,Inbound,1,149,290,11.18,20.13,41004,Offshore,32.67679,-79.71368,One-way Transit,18.62
2021-11-18 14:34:49,CMA CGM PEGASUS,248013000,15.8,13.7,1194.0,148.0,Post-Panamax,79,296,295,Inbound,1,169,180,13.42,15.66,41004,Offshore,32.67483,-79.70949,One-way Transit,21.12
2021-11-18 23:17:39,GSL DOROTHEA,636020769,15.8,13.6,909.0,131.0,Panamax,71,119,121,Outbound,2,163,190,17.9,22.37,41004,Nearshore,32.71205,-79.7889,One-way Transit,16.3
2021-11-18 03:54:20,COSCO PHILIPPINES,477738200,15.5,14.7,1096.0,141.0,Post-Panamax,71,118,118,Outbound,0,141,170,15.66,20.13,41004,Nearshore,32.6967,-79.75629,One-way Transit,17.62
2021-11-18 21:55:55,MAERSK MEMPHIS,563073700,14.6,13.2,981.0,131.0,Post-Panamax,71,297,296,Inbound,1,148,180,17.9,20.13,41004,Offshore,32.67869,-79.7186,One-way Transit,18.5
2021-11-18 08:04:55,MSC ANISHA R.,636016434,14.4,13.8,918.0,105.0,Panamax,71,298,298,Inbound,0,105,180,15.66,17.9,41004,Offshore,32.672,-79.70499,One-way Transit,10.5
2021-11-18 15:27:37,SAFMARINE BAYETE,477211100,12.9,12.9,731.0,105.0,Panamax,71,118,118,Outbound,0,105,180,13.42,17.9,41004,Nearshore,32.69948,-79.76144,One-way Transit,10.5
2021-11-17 04:50:36,ALGOMA VICTORY,311000907,14.8,13.0,738.0,105.0,Panamax,70,120,119,Outbound,1,118,230,11.18,13.42,41004,Nearshore,32.72126,-79.80914,One-way Transit,11.8
2021-11-17 14:43:43,SAFMARINE BAYETE,477211100,14.6,13.9,731.0,105.0,Panamax,71,299,299,Inbound,0,105,360,6.71,8.95,41004,Offshore,32.68784,-79.73928,One-way Transit,10.5
2021-11-17 06:16:58,CMA CGM T.JEFFERSON,215126000,14.4,13.6,1200.0,157.0,Post-Panamax,71,299,300,Inbound,1,178,240,8.95,13.42,41004,Offshore,32.64394,-79.64642,One-way Transit,22.25
2021-11-17 01:36:58,MSC LILOU,212352000,14.2,13.5,722.0,105.0,Panamax,71,121,121,Outbound,0,105,220,11.18,13.42,41004,Nearshore,32.7204,-79.80643,One-way Transit,10.5
2021-11-17 15:13:30,ULSAN EXPRESS,211578000,13.5,12.8,1200.0,157.0,Post-Panamax,70,120,120,Outbound,0,157,360,6.71,8.95,41004,Nearshore,32.72168,-79.80955,One-way Transit,19.62
2021-11-17 07:28:37,MSC BOSPHORUS,209470000,13.0,12.1,984.0,131.0,Post-Panamax,71,119,118,Outbound,1,148,270,8.95,11.18,41004,Nearshore,32.69888,-79.76066,One-way Transit,18.5
2021-11-16 08:42:51,MSC ELODIE,255806494,17.0,15.8,984.0,157.0,Post-Panamax,71,118,118,Outbound,0,157,310,6.71,11.18,41004,Offshore,32.67651,-79.71378,One-way Transit,19.62
2021-11-16 15:18:54,COSCO PHILIPPINES,477738200,14.9,12.4,1096.0,141.0,Post-Panamax,71,299,300,Inbound,1,160,320,4.47,4.47,41004,Offshore,32.68564,-79.73352,One-way Transit,20.0
2021-11-16 11:18:49,COSCO SHIPPING PEONY,477168400,14.2,13.4,1200.0,157.0,Post-Panamax,71,119,120,Outbound,1,178,320,6.71,11.18,41004,Offshore,32.67896,-79.71897,One-way Transit,22.25
2021-11-16 01:16:41,YM WELLHEAD,477454100,14.1,13.2,1207.0,167.0,Post-Panamax,74,119,119,Outbound,0,167,300,11.18,15.66,41004,Nearshore,32.7205,-79.8079,One-way Transit,20.88
2021-11-16 16:42:06,MSC JUDITH,356093000,14.0,12.2,1066.0,141.0,Post-Panamax,71,120,119,Outbound,1,160,310,4.47,6.71,41004,Nearshore,32.71999,-79.80628,One-way Transit,20.0
2021-11-16 22:23:34,MAERSK IDAHO,368660000,13.9,11.8,958.0,105.0,Panamax,70,116,118,Outbound,2,138,210,13.42,15.66,41004,Nearshore,32.72162,-79.81001,One-way Transit,13.8
2021-11-16 08:35:56,MSC LILOU,212352000,13.1,9.6,722.0,105.0,Panamax,71,293,293,Inbound,0,105,310,6.71,11.18,41004,Nearshore,32.70886,-79.78294,One-way Transit,10.5
2021-11-16 03:43:50,ALGOMA VICTORY,311000907,12.7,12.2,738.0,105.0,Panamax,70,300,300,Inbound,0,105,310,8.95,13.42,41004,Offshore,32.6879,-79.73795,One-way Transit,10.5
2021-11-16 00:46:19,MSC BOSPHORUS,209470000,12.5,11.1,984.0,131.0,Post-Panamax,71,299,299,Inbound,0,131,300,11.18,15.66,41004,Offshore,32.68196,-79.72603,One-way Transit,16.38
2021-11-16 10:09:56,ULSAN EXPRESS,211578000,11.6,10.7,1200.0,157.0,Post-Panamax,70,299,297,Inbound,2,199,320,6.71,8.95,41004,Offshore,32.67908,-79.71967,One-way Transit,24.88
2021-11-16 09:35:14,AMIS UNICORN,636019822,11.4,9.8,656.0,105.0,Panamax,70,298,298,Inbound,0,105,310,6.71,8.95,41004,Offshore,32.68935,-79.74068,One-way Transit,10.5
2021-11-15 08:39:30,MAERSK IDAHO,368660000,16.3,14.4,958.0,105.0,Panamax,70,298,296,Inbound,2,138,290,26.84,33.56,41004,Nearshore,32.69486,-79.75298,One-way Transit,13.8
2021-11-15 09:52:34,ARGOLIKOS,636015754,16.2,15.2,850.0,105.0,Panamax,72,120,120,Outbound,0,105,300,26.84,33.56,41004,Offshore,32.68028,-79.72152,One-way Transit,10.5
2021-11-15 10:10:37,APL MINNESOTA,636013521,16.1,14.2,964.0,131.0,Panamax,74,118,120,Outbound,2,165,300,26.84,31.32,41004,Offshore,32.67531,-79.71103,One-way Transit,16.5
2021-11-15 15:24:48,MSC ELODIE,255806494,14.1,12.1,984.0,157.0,Post-Panamax,71,300,300,Inbound,0,157,310,17.9,22.37,41004,Nearshore,32.69392,-79.75104,One-way Transit,19.62
2021-11-15 08:32:22,MSC JUDITH,356093000,10.9,10.1,1066.0,141.0,Post-Panamax,71,310,303,Inbound,7,270,290,26.84,31.32,41004,Offshore,32.65567,-79.67079,One-way Transit,33.75
2021-11-15 22:54:25,MSC BOSPHORUS,209470000,8.9,8.5,984.0,131.0,Post-Panamax,71,306,317,Inbound,11,316,290,11.18,15.66,41004,Offshore,32.64558,-79.64855,One-way Transit,39.5
2021-11-14 06:31:37,BRUSSELS,255806004,16.8,14.6,912.0,131.0,Panamax,79,120,119,Outbound,1,147,340,15.66,17.9,41004,Nearshore,32.6901,-79.74268,One-way Transit,14.7
2021-11-14 05:52:56,ARGOLIKOS,636015754,16.2,13.9,850.0,105.0,Panamax,72,300,300,Inbound,0,105,330,17.9,22.37,41004,Offshore,32.64547,-79.64888,Two-way Transit,21.0
2021-11-14 08:32:54,APL MINNESOTA,636013521,15.5,14.3,964.0,131.0,Panamax,74,299,298,Inbound,1,148,10,8.95,13.42,41004,Offshore,32.67451,-79.70913,One-way Transit,14.8
2021-11-14 21:13:35,ANTWERPEN EXPRESS,218791000,15.4,15.0,1200.0,157.0,Post-Panamax,79,119,118,Outbound,1,178,260,20.13,24.61,41004,Nearshore,32.69185,-79.74608,One-way Transit,22.25
2021-11-14 20:14:57,YM WELLHEAD,477454100,15.2,15.1,1207.0,167.0,Post-Panamax,74,299,298,Inbound,1,188,250,17.9,24.61,41004,Offshore,32.6838,-79.72862,One-way Transit,23.5
2021-11-14 07:12:31,MAIPO,636092848,14.5,13.9,1004.0,131.0,Post-Panamax,72,120,117,Outbound,3,183,350,13.42,17.9,41004,Nearshore,32.70063,-79.76448,One-way Transit,22.88
2021-11-13 12:03:42,ZIM ROTTERDAM,636014222,19.3,15.8,1145.0,151.0,Post-Panamax,79,119,120,Outbound,1,171,270,6.71,8.95,41004,Offshore,32.68218,-79.72518,One-way Transit,21.38
2021-11-13 18:16:55,POTOMAC EXPRESS,366418000,16.8,15.3,1004.0,131.0,Post-Panamax,70,120,119,Outbound,1,149,270,11.18,15.66,41004,Offshore,32.67318,-79.70729,One-way Transit,18.62
2021-11-13 05:32:39,MAERSK HARTFORD,338403000,16.6,14.8,984.0,131.0,Post-Panamax,70,120,119,Outbound,1,148,280,11.18,13.42,41004,Offshore,32.67556,-79.71126,One-way Transit,18.5
2021-11-13 06:24:20,BRUSSELS,255806004,16.0,13.6,912.0,131.0,Panamax,79,299,298,Inbound,1,147,290,11.18,13.42,41004,Offshore,32.65012,-79.65751,One-way Transit,14.7
2021-11-13 02:05:58,MSC ANCHORAGE,636015666,15.8,15.2,981.0,157.0,Post-Panamax,70,119,120,Outbound,1,174,270,11.18,13.42,41004,Offshore,32.67636,-79.71317,One-way Transit,21.75
2021-11-13 08:13:35,MSC JULIE,255806498,15.5,14.0,984.0,157.0,Post-Panamax,71,118,119,Outbound,1,174,280,6.71,8.95,41004,Offshore,32.64906,-79.65708,One-way Transit,21.75
2021-11-13 08:20:00,MAIPO,636092848,14.4,13.8,1004.0,131.0,Post-Panamax,72,299,296,Inbound,3,183,290,6.71,8.95,41004,Offshore,32.68059,-79.72143,One-way Transit,22.88
2021-11-13 10:46:46,COSCO SHIPPING PEONY,477168400,12.0,11.6,1200.0,157.0,Post-Panamax,71,298,297,Inbound,1,178,270,6.71,8.95,41004,Offshore,32.64369,-79.64475,One-way Transit,22.25
2021-11-12 08:47:49,GSL ARCADIA,636020772,17.3,15.9,909.0,131.0,Panamax,71,120,119,Outbound,1,147,250,20.13,22.37,41004,Nearshore,32.69658,-79.75607,One-way Transit,14.7
2021-11-12 14:23:56,MAERSK HARTFORD,338403000,15.2,13.4,984.0,131.0,Post-Panamax,70,297,296,Inbound,1,148,290,15.66,20.13,41004,Nearshore,32.70667,-79.77699,One-way Transit,18.5
2021-11-12 23:26:53,ANTWERPEN EXPRESS,218791000,14.7,14.4,1200.0,157.0,Post-Panamax,79,302,300,Inbound,2,199,270,8.95,13.42,41004,Offshore,32.657,-79.6725,Two-way Transit,49.75
2021-11-12 14:19:49,NORTHERN JUBILEE,255806038,14.7,14.3,1086.0,138.0,Post-Panamax,71,117,116,Outbound,1,157,290,15.66,20.13,41004,Nearshore,32.69397,-79.75215,One-way Transit,19.62
2021-11-12 23:07:37,ZHEN HUA 35,636018736,14.1,12.3,800.0,138.0,Panamax,70,119,121,Outbound,2,166,270,11.18,13.42,41004,Nearshore,32.72188,-79.81023,Two-way Transit,33.2
2021-11-12 08:08:56,MSC JULIE,255806498,13.8,10.4,984.0,157.0,Post-Panamax,71,298,298,Inbound,0,157,240,20.13,24.61,41004,Nearshore,32.72239,-79.81002,One-way Transit,19.62
2021-11-11 20:59:46,ZIM ROTTERDAM,636014222,16.9,14.6,1145.0,151.0,Post-Panamax,79,298,299,Inbound,1,171,200,20.13,24.61,41004,Nearshore,32.69308,-79.7487,One-way Transit,21.38
2021-11-11 20:32:57,COSCO HOPE,477598800,16.5,15.2,1200.0,157.0,Post-Panamax,70,121,121,Outbound,0,157,170,24.61,29.08,41004,Offshore,32.66398,-79.68834,One-way Transit,19.62
2021-11-11 02:14:33,MSC MIRELLA,636016999,16.4,13.9,964.0,105.0,Panamax,71,119,118,Outbound,1,122,140,4.47,4.47,41004,Offshore,32.68704,-79.73632,One-way Transit,12.2
2021-11-11 03:17:41,ROBIN 2,636020353,16.4,14.4,735.0,102.0,Panamax,71,122,120,Outbound,2,128,140,4.47,6.71,41004,Nearshore,32.69982,-79.76392,Two-way Transit,25.6
2021-11-11 01:14:44,NORTHERN JUBILEE,255806038,14.9,13.1,1086.0,138.0,Post-Panamax,71,299,299,Inbound,0,138,140,2.24,4.47,41004,Offshore,32.66102,-79.68278,One-way Transit,17.25
2021-11-11 03:59:01,POTOMAC EXPRESS,366418000,14.6,12.8,1004.0,131.0,Post-Panamax,70,300,300,Inbound,0,131,130,6.71,11.18,41004,Nearshore,32.72213,-79.80983,One-way Transit,16.38
2021-11-11 10:37:47,MSC ANCHORAGE,636015666,14.2,12.5,981.0,157.0,Post-Panamax,70,299,300,Inbound,1,174,140,11.18,15.66,41004,Offshore,32.6687,-79.69783,One-way Transit,21.75
2021-11-11 01:46:41,GSL ARCADIA,636020772,14.1,10.4,909.0,131.0,Panamax,71,300,300,Inbound,0,131,150,4.47,4.47,41004,Offshore,32.65205,-79.66202,Two-way Transit,26.2
2021-11-11 03:21:48,SPARTEL TRADER,636021056,13.4,12.9,800.0,105.0,Panamax,0,120,118,Outbound,2,133,140,4.47,6.71,41004,Offshore,32.67858,-79.71975,Two-way Transit,26.6
2021-11-10 06:43:29,MISSOURI EXPRESS,367781000,17.9,16.1,1004.0,131.0,Post-Panamax,70,119,120,Outbound,1,149,250,4.47,6.71,41004,Offshore,32.67203,-79.70382,One-way Transit,18.62
